Device time,"Ambient air temperature (℃)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel level input (L)","Instant engine power (based on acceleration) (kW)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
05-09-2020 19:04:20.466,,,,,,,,,,,,,0,
05-09-2020 19:04:20.668,,,,,,,,,,,,,0,
05-09-2020 19:04:20.875,,,,,,,,,,,,,0,
05-09-2020 19:04:21.005,,,,,,,,,,,,,0,
05-09-2020 19:04:21.136,,,,,,,,,0,,,0,0,
05-09-2020 19:04:21.271,,,,,,,,,0,,,0,0,
05-09-2020 19:04:21.403,,,,,,,,8.55,,,,,,
05-09-2020 19:04:21.553,,,99,,,,,,,,,,,
05-09-2020 19:04:21.684,18,,,,,,,,,,,,,
05-09-2020 19:04:21.819,,,,,,,,,0,,,0,0,
05-09-2020 19:04:21.947,,,,,,,,,0,,,0,0,
05-09-2020 19:04:22.075,,,,,,,,,0,,,0,0,
05-09-2020 19:04:22.204,,,,,,,,,0,,,0,0,
05-09-2020 19:04:22.336,,,,,,,,,0,,,0,0,
05-09-2020 19:04:22.474,,,,,,,,,0,,,0,0,
05-09-2020 19:04:22.628,,,,,,,,,0,,,0,0,
05-09-2020 19:04:22.768,,,,,,,,,0,,,0,0,
05-09-2020 19:04:22.892,,,,,,,,,0,,,0,0,
05-09-2020 19:04:23.034,,,,,,,,,0,,,0,0,
05-09-2020 19:04:23.219,,,,,,,,,0,,,0,0,
05-09-2020 19:04:23.417,,,,,,,,,0,,,0,0,
05-09-2020 19:04:23.557,,,,,,,,,0,,,0,0,
05-09-2020 19:04:23.714,,,,,,,,,0,,,0,0,
05-09-2020 19:04:23.852,,,,,,,,,0,,,0,0,
05-09-2020 19:04:24.065,,,,,,,,,0,,,0,0,
05-09-2020 19:04:24.189,,,,,,,,,0,,,0,0,
05-09-2020 19:04:24.338,,,,,,,,,0,,,0,0,
05-09-2020 19:04:24.487,,,,,,,,,0,,,0,0,
05-09-2020 19:04:24.637,,,,,,,,,0,,,0,0,
05-09-2020 19:04:24.761,,,,,,,,,0,,,0,0,
05-09-2020 19:04:24.912,,,,,,,,,0,,,0,0,
05-09-2020 19:04:25.096,,,,,,,,,0,,,0,0,
05-09-2020 19:04:25.299,,,,,,,,,0,,,0,0,
05-09-2020 19:04:25.501,,,,,,,,,0.0545226892816853,,,0.375339870252514,1,
05-09-2020 19:04:25.706,,,,,,,,,0.465064052103501,,,1.04918222121277,3,
05-09-2020 19:04:25.886,,,,,,,,,0.837495570923375,,,1.40579907017919,4,
05-09-2020 19:04:26.018,,,,,,,,,1.44453932233165,,,1.93127032256448,5,
05-09-2020 19:04:26.149,,,,,,,,,1.94462114285328,,,2.14328685350024,6,
05-09-2020 19:04:26.279,,,,,,,,,2.10082546517326,,,1.93887231928605,7,
05-09-2020 19:04:26.411,,,,,,,,,1.74539567691355,,,1.58660438800195,7,
05-09-2020 19:04:26.555,,,,,,,,,1.18859721459166,,,1.03475913208046,7,
05-09-2020 19:04:26.689,,,,,,,,,1.40209913130159,,,1.02880201190875,8,
05-09-2020 19:04:26.820,,,,,,,,,,,,,7,
05-09-2020 19:04:26.948,,,,,,,,,,,,,7,
05-09-2020 19:04:27.078,,,,,,,,,-0.368309734412805,,,-0.531127717137864,6,
05-09-2020 19:04:27.212,,,,,,,,,-0.828275801328718,,,-1.06298103080587,6,
05-09-2020 19:04:27.341,,,,,,,,,-0.715776736911261,,,-1.06626711505331,5,
05-09-2020 19:04:27.475,,,,,,,,,-0.884245403837734,,,-1.58044396567529,4,
05-09-2020 19:04:27.603,,,,,,,,,-0.583149632950603,,,-1.05821375676614,4,
05-09-2020 19:04:27.737,,,,,,,,,-0.674653806348634,,,-1.58650229233716,3,
05-09-2020 19:04:27.884,,,,,,,,,-0.431606883162471,,,-1.02443773683592,3,
05-09-2020 19:04:28.014,,,,,,,,,-0.293835855136337,,,-1.03097181609665,2,
05-09-2020 19:04:28.189,,,,,,,,,-0.269828530092272,,,-0.947693659540863,2,
05-09-2020 19:04:28.393,,,,,,,,,-0.121552003890494,,,-0.846218619632617,1,
05-09-2020 19:04:28.596,,,,,,,,,-0.111982359756442,,,-0.779827022824898,1,
05-09-2020 19:04:28.799,,,,,,,,,0,,,-0.707692447053282,0,
05-09-2020 19:04:29.002,,,,,,,,,0,,,-0.683176557293789,0,
05-09-2020 19:04:29.138,,,,,,,,,0,,,-0.373184429760384,0,
05-09-2020 19:04:29.272,,,,,,,,,0,,,-0.411166167905658,0,
05-09-2020 19:04:29.404,,,,,,,,,0,,,0,0,
05-09-2020 19:04:29.539,,,,,,,,,0,,,0,0,
05-09-2020 19:04:29.670,,,,,,,,,0,,,0,0,
05-09-2020 19:04:29.799,,,,,,,,,0,,,0,0,
05-09-2020 19:04:29.934,,,,,,,,,0,,,0,0,
05-09-2020 19:04:30.070,,,,,,,,,0,,,0,0,
05-09-2020 19:04:30.203,,,,,,,,,0,,,0,0,
05-09-2020 19:04:30.333,,,,,,,,,0,,,0,0,
05-09-2020 19:04:30.479,,,,,,,,,0,,,0,0,
05-09-2020 19:04:30.607,,,,,,,,,0,,,0,0,
05-09-2020 19:04:30.737,,,,,,,,,0,,,0,0,
05-09-2020 19:04:30.868,,,,,,,,,0,,,0,0,
05-09-2020 19:04:31.000,,,,,,,,,0,,,0,0,
05-09-2020 19:04:31.130,,,,,,,,,0,,,0,0,
05-09-2020 19:04:31.266,,,,,,,,,0,,,0,0,
05-09-2020 19:04:31.399,,,,,,,,,0,,,0,0,
05-09-2020 19:04:31.529,,,,,,,,,0,,,0,0,
05-09-2020 19:04:31.686,,,,,,,,,0,,,0,0,
05-09-2020 19:04:31.816,,,,,,,,,0,,,0,0,
05-09-2020 19:04:31.949,,,,,,,,,0,,,0,0,
05-09-2020 19:04:32.079,,,,,,,,,0,,,0,0,
05-09-2020 19:04:32.211,,,,,,,,,0,,,0,0,
05-09-2020 19:04:32.431,,,,,,,,,0,,,0,0,
05-09-2020 19:04:32.634,,,,,,,,,0,,,0,0,
05-09-2020 19:04:32.838,,,,,,,,,0,,,0,0,
05-09-2020 19:04:33.042,,,,,,,,,0,,,0,0,
05-09-2020 19:04:33.244,,,,,,,,,0,,,0,0,
05-09-2020 19:04:33.372,,,,,,,,,0,,,0,0,
05-09-2020 19:04:33.504,,,,,,,,,0,,,0,0,
05-09-2020 19:04:33.635,,,,,,,,,0,,,0,0,
05-09-2020 19:04:33.769,,,,,,,,,0,,,0,0,
05-09-2020 19:04:33.903,,,,,,,,,0,,,0,0,
05-09-2020 19:04:34.033,,,,,,,,,0,,,0,0,
05-09-2020 19:04:34.165,,,,,,,,,0,,,0,0,
05-09-2020 19:04:34.294,,,,,,,,,0,,,0,0,
05-09-2020 19:04:34.429,,,,,,,,,0,,,0,0,
05-09-2020 19:04:34.562,,,,,,,,,0,,,0,0,
05-09-2020 19:04:34.694,,,,,,,,,0,,,0,0,
05-09-2020 19:04:34.826,,,,,,,,,0,,,0,0,
05-09-2020 19:04:34.958,,,,,,,,,0,,,0,0,
05-09-2020 19:04:35.089,,,,,,,,,0,,,0,0,
05-09-2020 19:04:35.225,,,,,,,,,0,,,0,0,
05-09-2020 19:04:35.358,,,,,,,,,0,,,0,0,
05-09-2020 19:04:35.511,,,,,,,,,0,,,0,0,
05-09-2020 19:04:35.642,,,,,,,,,0,,,0,0,
05-09-2020 19:04:35.778,,,,,,,,,0,,,0,0,
05-09-2020 19:04:35.909,,,,,,,,,0,,,0,0,
05-09-2020 19:04:36.040,,,,,,,,,0,,,0,0,
05-09-2020 19:04:36.171,,,,,,,,,0,,,0,0,
05-09-2020 19:04:36.304,,,,,,,,,0,,,0,0,
05-09-2020 19:04:36.458,,,,,,,,,0,,,0,0,
05-09-2020 19:04:36.725,,,,,,,,,0,,,0,0,
05-09-2020 19:04:36.929,,,,,,,,,0,,,0,0,
05-09-2020 19:04:37.199,,,,,,,,,0,,,0,0,
05-09-2020 19:04:37.336,,,,,,,,,0,,,0,0,
05-09-2020 19:04:37.467,,,,,,,,,0,,,0,0,
05-09-2020 19:04:37.600,,,,,,,,,0,,,0,0,
05-09-2020 19:04:37.734,,,,,,,,,0,,,0,0,
05-09-2020 19:04:37.865,,,,,,,,,0,,,0,0,
05-09-2020 19:04:37.999,,,,,,,,,0,,,0,0,
05-09-2020 19:04:38.127,,,,,,,,,0,,,0,0,
05-09-2020 19:04:38.256,,,,,,,,,0,,,0,0,
05-09-2020 19:04:38.386,,,,,,,,,0,,,0,0,
05-09-2020 19:04:38.517,,,,,,,,,0,,,0,0,
05-09-2020 19:04:38.714,,,,,,,,,0,,,0,0,
05-09-2020 19:04:38.849,,,,,,,,,0.0679233994796484,,,0.468310364864164,1,
05-09-2020 19:04:38.985,,,,,,,,,27.0095597258911,,,8.80688951656981,19,
05-09-2020 19:04:39.118,,,,,,,,,,,,,18,
05-09-2020 19:04:39.251,,,,,,,,,,,,,19,
05-09-2020 19:04:39.401,,,,,,,,,,,,,20,
05-09-2020 19:04:39.533,,,,,,,,,,,,,19,
05-09-2020 19:04:39.668,,,,,,,,,,,,,16,
05-09-2020 19:04:39.799,,,,,,,,,,,,,18,
05-09-2020 19:04:39.930,,,,,,,,,,,,,19,
05-09-2020 19:04:40.059,,,,,,,,,,,,,21,
05-09-2020 19:04:40.190,,,,,,,,,17.483539122719,,,3.72706994756162,23,
05-09-2020 19:04:40.322,,,,,,,,,16.8560090516967,,,3.18851237659341,24,
05-09-2020 19:04:40.473,,,,,,,,,20.8436275265637,,,3.58535952243831,26,
05-09-2020 19:04:40.743,,,,,,,,,27.182369552309,,,3.65474207169493,30,
05-09-2020 19:04:41.012,,,,,,,,,34.7702283982494,,,3.71502258949881,34,
05-09-2020 19:04:41.287,,,,,,,,,49.2642969905033,,,4.3166034560523,39,
05-09-2020 19:04:41.438,,,,,,,,,73.8565418515738,,,5.46596890063923,45,
05-09-2020 19:04:41.572,,,,,,,,,82.3688915698141,,,5.6999789395837,47,
05-09-2020 19:04:41.707,,,,,,,,,91.9468534631884,,,5.99845594945096,49,
05-09-2020 19:04:41.838,,,,,,,,,100.389231694575,,,6.05162654710589,51,
05-09-2020 19:04:41.969,,,,,,,,,94.7208291193586,,,4.18615294700039,53,
05-09-2020 19:04:42.101,,,,,,,,,,,,,51,
05-09-2020 19:04:42.236,,,,,,,,,,,,,50,
05-09-2020 19:04:42.369,,,,,,,,,,,,,54,
05-09-2020 19:04:42.499,,,,,,,,,,,,,61,
05-09-2020 19:04:42.630,,,,,,,,,,,,,56,
05-09-2020 19:04:42.760,,,,,,,,,,,,,56,
05-09-2020 19:04:42.897,,,,,,,,,,,,,58,
05-09-2020 19:04:43.028,,,,,,,,,,,,,60,
05-09-2020 19:04:43.163,,,,,,,,,118.550004936599,,,2.60374990394767,61,
05-09-2020 19:04:43.312,,,,,,,,,127.450450426404,,,3.02260747168013,62,
05-09-2020 19:04:43.444,,,,,,,,,138.597335041685,,,3.04848976597598,64,
05-09-2020 19:04:43.578,,,,,,,,,150.033450848188,,,3.03516260155199,66,
05-09-2020 19:04:43.712,,,,,,,,,156.082284074035,,,3.03725835192895,67,
05-09-2020 19:04:43.846,,,,,,,,,186.497328545954,,,4.15737985956911,70,
05-09-2020 19:04:43.981,,,,,,,,,187.909735909861,,,3.62280609849515,71,
05-09-2020 19:04:44.111,,,,,,,,,202.304771232711,,,3.64577340593297,73,
05-09-2020 19:04:44.242,,,,,,,,,209.871596048824,,,3.66557543533264,74,
05-09-2020 19:04:44.381,,,,,,,,,219.135517887291,,,3.11631910359704,76,
05-09-2020 19:04:44.564,,,,,,,,,251.171691490326,,,3.81051955271893,79,
05-09-2020 19:04:44.835,,,,,,,,,246.723481980434,,,2.68416336253826,80,
05-09-2020 19:04:45.104,,,,,,,,,275.686751389293,,,2.90203922814114,83,
05-09-2020 19:04:45.374,,,,,,,,,302.725619166164,,,2.79709479413556,86,
05-09-2020 19:04:45.507,,,,,,,,,320.823102137371,,,2.65136229646155,88,
05-09-2020 19:04:45.641,,,,,,,,,351.969329870214,,,3.44936971667802,90,
05-09-2020 19:04:45.801,,,,,,,,,359.368565873975,,,3.18612465652182,91,
05-09-2020 19:04:45.933,,,,,,,,,385.615118129295,,,3.47895150842566,93,
05-09-2020 19:04:46.062,,,,,,,,,390.706302883402,,,3.00193799112831,94,
05-09-2020 19:04:46.192,,,,,,,,,395.813394389272,,,2.51877058364509,95,
05-09-2020 19:04:46.335,,,,,,,,,408.876181880905,,,2.60325162372093,96,
05-09-2020 19:04:46.466,,,,,,,,,413.764065711941,,,2.08393559071905,97,
05-09-2020 19:04:46.599,,,,,,,,,445.813206749667,,,2.58591046204345,99,
05-09-2020 19:04:46.733,,,,,,,,,458.465825992025,,,2.56946840473732,100,
05-09-2020 19:04:46.866,,,,,,,,,472.287931974325,,,2.6163155278201,101,
05-09-2020 19:04:46.994,,,,,,,,,485.93668474533,,,2.63308252063768,102,
05-09-2020 19:04:47.119,,,,,,,,,470.789381446666,,,1.60280914742414,102,
05-09-2020 19:04:47.251,,,,,,,,,,,,,101,
05-09-2020 19:04:47.381,,,,,,,,,413.656597031219,,,-0.539274429120854,100,
05-09-2020 19:04:47.512,,,,,,,,,405.989140032374,,,-1.07122181031601,100,
05-09-2020 19:04:47.642,,,,,,,,,406.12874047794,,,-1.06153670983958,100,
05-09-2020 19:04:47.771,,,,,,,,,413.731700313071,,,-0.534063967020311,100,
05-09-2020 19:04:47.900,,,,,,,,,421.42966565047,,,0,100,
05-09-2020 19:04:48.032,,,,,,,,,401.282603770048,,,-0.534708243611964,99,
05-09-2020 19:04:48.163,,,,,,,,,401.296047205093,,,-0.533766153631991,99,
05-09-2020 19:04:48.311,,,,,,,,,401.572475051878,,,-0.514394623679078,99,
05-09-2020 19:04:48.440,,,,,,,,,401.577454840846,,,-0.514045649679987,99,
05-09-2020 19:04:48.568,,,,,,,,,389.328153555383,,,-0.518069690568993,98,
05-09-2020 19:04:48.719,,,,,,,,,389.590638192655,,,-0.499487575696093,98,
05-09-2020 19:04:48.991,,,,,,,,,390.874891495353,,,-0.408571236192744,98,
05-09-2020 19:04:49.261,,,,,,,,,391.864960112974,,,-0.338481157870929,98,
05-09-2020 19:04:49.488,,,,,,,,,348.924859517979,,,-0.905439354486932,95,
05-09-2020 19:04:49.616,,,,,,,,,318.229820205811,,,-1.5479402098311,93,
05-09-2020 19:04:49.749,,,,,,,,,,,,,94,
05-09-2020 19:04:49.880,,,,,,,,,,,,,92,
05-09-2020 19:04:50.014,,,,,,,,,,,,,90,
05-09-2020 19:04:50.144,,,,,,,,,270.093319481849,,,-2.10482358210664,89,
05-09-2020 19:04:50.273,,,,,,,,,246.889792476118,,,-3.17737929628547,88,
05-09-2020 19:04:50.403,,,,,,,,,228.492999265145,,,-3.19134466477701,86,
05-09-2020 19:04:50.534,,,,,,,,,226.115305960489,,,-2.66859232288686,85,
05-09-2020 19:04:50.669,,,,,,,,,217.742583362042,,,-2.64628645034651,84,
05-09-2020 19:04:50.798,,,,,,,,,209.295057068784,,,-2.64744965562081,83,
05-09-2020 19:04:50.925,,,,,,,,,192.938881927074,,,-2.6574174931926,81,
05-09-2020 19:04:51.057,,,,,,,,,199.161897682461,,,-2.12441013097201,81,
05-09-2020 19:04:51.187,,,,,,,,,191.058031734178,,,-2.1432341836765,80,
05-09-2020 19:04:51.318,,,,,,,,,183.48258099149,,,-2.13389435976725,79,
05-09-2020 19:04:51.453,,,,,,,,,182.230358891327,,,-1.57966144190485,78,
05-09-2020 19:04:51.585,,,,,,,,,169.01993658973,,,-2.10624160689048,77,
05-09-2020 19:04:51.714,,,,,,,,,161.896672697317,,,-2.10878078182035,76,
05-09-2020 19:04:51.847,,,,,,,,,155.045813689309,,,-2.10396587468342,75,
05-09-2020 19:04:51.976,,,,,,,,,160.5868854897,,,-1.59139982074472,75,
05-09-2020 19:04:52.112,,,,,,,,,153.901355643087,,,-1.58180774303748,74,
05-09-2020 19:04:52.238,,,,,,,,,147.185076750489,,,-1.59265807561418,73,
05-09-2020 19:04:52.369,,,,,,,,,152.750441156834,,,-1.06374041040679,73,
05-09-2020 19:04:52.501,,,,,,,,,140.804217224414,,,-1.58927592207564,72,
05-09-2020 19:04:52.632,,,,,,,,,134.45250994214,,,-1.60073956729192,71,
05-09-2020 19:04:52.754,,,,,,,,,139.825321187337,,,-1.07573804720024,71,
05-09-2020 19:04:53.024,,,,,,,,,131.7247541309,,,-1.27115261509143,70,
05-09-2020 19:04:53.291,,,,,,,,,127.956600901219,,,-1.05441787381697,69,
05-09-2020 19:04:53.561,,,,,,,,,123.720216383138,,,-0.896880645527333,68,
05-09-2020 19:04:53.714,,,,,,,,,124.006031684776,,,-0.867720217846367,68,
05-09-2020 19:04:53.841,,,,,,,,,116.890915354876,,,-1.02093705032828,67,
05-09-2020 19:04:53.966,,,,,,,,,118.800236649679,,,-0.823230280872836,67,
05-09-2020 19:04:54.090,,,,,,,,,121.671585274423,,,-0.525907320026153,67,
05-09-2020 19:04:54.216,,,,,,,,,110.621233111594,,,-1.10773561913249,66,
05-09-2020 19:04:54.340,,,,,,,,,115.870415786971,,,-0.555956733934763,66,
05-09-2020 19:04:54.466,,,,,,,,,115.875332408012,,,-0.555439912965676,66,
05-09-2020 19:04:54.592,,,,,,,,,115.898711050357,,,-0.552982417769192,66,
05-09-2020 19:04:54.733,,,,,,,,,121.159343171323,,,0,66,
05-09-2020 19:04:54.887,,,,,,,,,110.972421440059,,,-0.508343461568462,65,
05-09-2020 19:04:55.013,,,,,,,,,,,,,66,
05-09-2020 19:04:55.141,,,,,,,,,,,,,65,
05-09-2020 19:04:55.265,,,,,,,,,,,,,66,
05-09-2020 19:04:55.390,,,,,,,,,,,,,65,
05-09-2020 19:04:55.515,,,,,,,,,,,,,65,
05-09-2020 19:04:55.640,,,,,,,,,115.735121944855,,,0,65,
05-09-2020 19:04:55.765,,,,,,,,,110.529858415649,,,-0.555580112196515,65,
05-09-2020 19:04:55.891,,,,,,,,,115.735121944855,,,0,65,
05-09-2020 19:04:56.012,,,,,,,,,105.317862248119,,,-0.559072119185231,64,
05-09-2020 19:04:56.136,,,,,,,,,105.312039721702,,,-0.559703292777009,64,
05-09-2020 19:04:56.264,,,,,,,,,105.336179051652,,,-0.557086540786946,64,
05-09-2020 19:04:56.391,,,,,,,,,105.349336545553,,,-0.555660241945138,64,
05-09-2020 19:04:56.514,,,,,,,,,110.475258287975,,,0,64,
05-09-2020 19:04:56.641,,,,,,,,,100.377456936572,,,-0.550587712741036,63,
05-09-2020 19:04:56.767,,,,,,,,,100.365247661506,,,-0.551932230846494,63,
05-09-2020 19:04:56.923,,,,,,,,,100.638777508832,,,-0.521810390676726,63,
05-09-2020 19:04:57.193,,,,,,,,,93.119461401644,,,-0.818990838178811,62,
05-09-2020 19:04:57.466,,,,,,,,,89.7368214791867,,,-0.673267407258122,61,
05-09-2020 19:04:57.697,,,,,,,,,90.4032772782159,,,-0.597469215996115,61,
05-09-2020 19:04:57.830,,,,,,,,,83.0779120383714,,,-0.919352656581662,60,
05-09-2020 19:04:57.960,,,,,,,,,84.7701550864704,,,-0.723680597836595,60,
05-09-2020 19:04:58.091,,,,,,,,,78.9990442963576,,,-0.88823614191292,59,
05-09-2020 19:04:58.222,,,,,,,,,77.5575037100486,,,-1.05774491829724,59,
05-09-2020 19:04:58.347,,,,,,,,,73.2487804677085,,,-1.0738174317079,58,
05-09-2020 19:04:58.475,,,,,,,,,73.1965917917596,,,-1.08006003319284,58,
05-09-2020 19:04:58.601,,,,,,,,,69.0904703358775,,,-1.08999678341949,57,
05-09-2020 19:04:58.728,,,,,,,,,69.0209340321499,,,-1.09846036280476,57,
05-09-2020 19:04:58.854,,,,,,,,,73.5494802814506,,,-0.54727042853792,57,
05-09-2020 19:04:58.978,,,,,,,,,65.0946527750944,,,-1.10447893599624,56,
05-09-2020 19:04:59.105,,,,,,,,,69.5633932275547,,,-0.550855545867108,56,
05-09-2020 19:04:59.233,,,,,,,,,69.5683906906093,,,-0.550236420082617,56,
05-09-2020 19:04:59.361,,,,,,,,,69.5831192743457,,,-0.548411725060231,56,
05-09-2020 19:04:59.487,,,,,,,,,74.0097921788423,,,0,56,
05-09-2020 19:04:59.614,,,,,,,,,74.0097921788423,,,0,56,
05-09-2020 19:04:59.743,,,,,,,,,74.0097921788423,,,0,56,
05-09-2020 19:04:59.881,,,,,,,,,74.0097921788423,,,0,56,
05-09-2020 19:05:00.013,,,,,,,,,65.9355459074844,,,-0.527244027558919,55,
05-09-2020 19:05:00.141,,,,,,,,,65.9393996753796,,,-0.526757911250647,55,
05-09-2020 19:05:00.270,,,,,,,,,65.9338299554373,,,-0.52746047865224,55,
05-09-2020 19:05:00.400,,,,,,,,,65.8730304545644,,,-0.535129759655459,55,
05-09-2020 19:05:00.531,,,,,,,,,70.1153606385348,,,0,55,
05-09-2020 19:05:00.664,,,,,,,,,70.1153606385348,,,0,55,
05-09-2020 19:05:00.795,,,,,,,,,70.1153606385348,,,0,55,
05-09-2020 19:05:00.944,,,,,,,,,70.1153606385348,,,0,55,
05-09-2020 19:05:01.147,,,,,,,,,70.1153606385348,,,0,55,
05-09-2020 19:05:01.418,,,,,,,,,70.1153606385348,,,0,55,
05-09-2020 19:05:01.623,,,,,,,,,63.7480788459862,,,-0.335570501328772,54,
05-09-2020 19:05:01.822,,,,,,,,,63.8965468688835,,,-0.316495855119642,54,
05-09-2020 19:05:01.951,,,,,,,,,63.6698839642614,,,-0.345616703030382,54,
05-09-2020 19:05:02.110,,,,,,,,,63.2340563191354,,,-0.40161029664543,54,
05-09-2020 19:05:02.241,,,,,,,,,66.3600008878782,,,0,54,
05-09-2020 19:05:02.392,,,,,,,,,66.3600008878782,,,0,54,
05-09-2020 19:05:02.522,,,,,,,,,66.3600008878782,,,0,54,
05-09-2020 19:05:02.650,,,,,,,,,58.8118468027769,,,-0.514352428440924,53,
05-09-2020 19:05:02.779,,,,,,,,,58.7973319398983,,,-0.516252431910331,53,
05-09-2020 19:05:02.913,,,,,,,,,58.6738630138105,,,-0.532414581693896,53,
05-09-2020 19:05:03.040,,,,,,,,,58.6425932455003,,,-0.536507811424973,53,
05-09-2020 19:05:03.172,,,,,,,,,62.7411843488789,,,0,53,
05-09-2020 19:05:03.307,,,,,,,,,62.7411843488789,,,0,53,
05-09-2020 19:05:03.439,,,,,,,,,62.7411843488789,,,0,53,
05-09-2020 19:05:03.569,,,,,,,,,55.3184281227188,,,-0.525393452971307,52,
05-09-2020 19:05:03.694,,,,,,,,,55.2697298265324,,,-0.531890675616046,52,
05-09-2020 19:05:03.820,,,,,,,,,55.1959922651321,,,-0.541728583535122,52,
05-09-2020 19:05:03.947,,,,,,,,,55.1627843952775,,,-0.546159106590312,52,
05-09-2020 19:05:04.074,,,,,,,,,66.9418295171373,,,0.549866744193479,53,
05-09-2020 19:05:04.203,,,,,,,,,,,,,52,
05-09-2020 19:05:04.327,,,,,,,,,,,,,52,
05-09-2020 19:05:04.454,,,,,,,,,59.2563824435433,,,0,52,
05-09-2020 19:05:04.578,,,,,,,,,55.1245779686741,,,-0.551256526408705,52,
05-09-2020 19:05:04.707,,,,,,,,,59.2563824435433,,,0,52,
05-09-2020 19:05:04.834,,,,,,,,,59.2563824435433,,,0,52,
05-09-2020 19:05:04.973,,,,,,,,,59.2563824435433,,,0,52,
05-09-2020 19:05:05.187,,,,,,,,,52.5490961815742,,,-0.45625367660619,51,
05-09-2020 19:05:05.390,,,,,,,,,52.9120699223521,,,-0.406876942949294,51,
05-09-2020 19:05:05.595,,,,,,,,,53.2187447087624,,,-0.365158775636647,51,
05-09-2020 19:05:05.849,,,,,,,,,53.5726544941561,,,-0.317015047182618,51,
05-09-2020 19:05:05.986,,,,,,,,,55.9030665938776,,,0,51,
05-09-2020 19:05:06.114,,,,,,,,,55.9030665938776,,,0,51,
05-09-2020 19:05:06.255,,,,,,,,,49.6450320587988,,,-0.420936456661637,50,
05-09-2020 19:05:06.384,,,,,,,,,48.9315573833284,,,-0.519934334373306,50,
05-09-2020 19:05:06.511,,,,,,,,,,,,,51,
05-09-2020 19:05:06.639,,,,,,,,,,,,,50,
05-09-2020 19:05:06.768,,,,,,,,,,,,,50,
05-09-2020 19:05:06.921,,,,,,,,,52.6787082218883,,,0,50,
05-09-2020 19:05:07.050,,,,,,,,,48.9692006000511,,,-0.514711165711672,50,
05-09-2020 19:05:07.179,,,,,,,,,52.6787082218883,,,0,50,
05-09-2020 19:05:07.315,,,,,,,,,52.6787082218883,,,0,50,
05-09-2020 19:05:07.443,,,,,,,,,52.6787082218883,,,0,50,
05-09-2020 19:05:07.570,,,,,,,,,52.6787082218883,,,0,50,
05-09-2020 19:05:07.697,,,,,,,,,45.7953704955824,,,-0.535961965223315,49,
05-09-2020 19:05:07.828,,,,,,,,,45.7571399282719,,,-0.541374889962847,49,
05-09-2020 19:05:07.955,,,,,,,,,45.7497615730844,,,-0.542419564006192,49,
05-09-2020 19:05:08.086,,,,,,,,,45.7819380454588,,,-0.537863816194981,49,
05-09-2020 19:05:08.216,,,,,,,,,49.5807787495816,,,0,49,
05-09-2020 19:05:08.349,,,,,,,,,49.5807787495816,,,0,49,
05-09-2020 19:05:08.481,,,,,,,,,49.5807787495816,,,0,49,
05-09-2020 19:05:08.611,,,,,,,,,49.5807787495816,,,0,49,
05-09-2020 19:05:08.740,,,,,,,,,42.9368423291157,,,-0.530433787053665,48,
05-09-2020 19:05:08.878,,,,,,,,,42.9697040605639,,,-0.525684083211164,48,
05-09-2020 19:05:09.007,,,,,,,,,36.5990688689169,,,-1.05616196150737,47,
05-09-2020 19:05:09.130,,,,,,,,,30.3640817861356,,,-1.60716957059708,46,
05-09-2020 19:05:09.402,,,,,,,,,30.2362876179854,,,-1.25904218919436,45,
05-09-2020 19:05:09.670,,,,,,,,,27.0046486739348,,,-1.40243288447066,44,
05-09-2020 19:05:09.939,,,,,,,,,22.2077553913861,,,-1.48915471849335,42,
05-09-2020 19:05:10.069,,,,,,,,,20.3067184136089,,,-1.47868987272869,41,
05-09-2020 19:05:10.202,,,,,,,,,16.9588113304948,,,-1.73663275217405,40,
05-09-2020 19:05:10.331,,,,,,,,,13.1891946415509,,,-2.10081399651695,39,
05-09-2020 19:05:10.466,,,,,,,,,11.5629654679689,,,-2.1108447647187,38,
05-09-2020 19:05:10.595,,,,,,,,,14.442658809917,,,-1.585093928862,38,
05-09-2020 19:05:10.728,,,,,,,,,12.8994810430244,,,-1.58390147879378,37,
05-09-2020 19:05:10.859,,,,,,,,,11.4737608829193,,,-1.57803685776504,36,
05-09-2020 19:05:10.989,,,,,,,,,10.0257603034963,,,-1.59429736413541,35,
05-09-2020 19:05:11.118,,,,,,,,,6.15645841541095,,,-2.12364150918113,34,
05-09-2020 19:05:11.250,,,,,,,,,8.73623557725652,,,-1.5972357854161,34,
05-09-2020 19:05:11.376,,,,,,,,,7.48136369924331,,,-1.61114126093457,33,
05-09-2020 19:05:11.511,,,,,,,,,6.45336306062194,,,-1.59482002456023,32,
05-09-2020 19:05:11.643,,,,,,,,,5.46122204715429,,,-1.58752898192909,31,
05-09-2020 19:05:11.773,,,,,,,,,2.19597196020249,,,-2.12355302954676,30,
05-09-2020 19:05:11.903,,,,,,,,,4.5378316466762,,,-1.58198010754934,30,
05-09-2020 19:05:12.036,,,,,,,,,3.64489033449003,,,-1.58691166043645,29,
05-09-2020 19:05:12.167,,,,,,,,,2.83275812337242,,,-1.59034201831832,28,
05-09-2020 19:05:12.297,,,,,,,,,4.97411270307942,,,-1.05976567605918,28,
