Device time,"Average speed (km/h)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Intake manifold absolute pressure (kPa)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
19-09-2020 18:11:32.688,16.9002173007075,,0.0184143673888889,0.0184143673888889,,,1.52153782436524,24,
19-09-2020 18:11:32.734,,0.504397058823529,,,,151.764705882353,,,
19-09-2020 18:11:32.781,,,,,1509,,,,
19-09-2020 18:11:32.826,17.1757498825932,,0.0193736208611111,0.0193736208611111,,,1.52044015891154,25,
19-09-2020 18:11:32.872,,0.571848039215686,,,,158.509803921569,,,
19-09-2020 18:11:32.918,,,,,1565,,,,
19-09-2020 18:11:32.962,17.4600648954773,,0.0203499714166667,0.0203499714166667,,,1.53761920700426,26,
19-09-2020 18:11:33.008,,0.622436274509804,,,,163.56862745098,,,
19-09-2020 18:11:33.054,,,,,1636,,,,
19-09-2020 18:11:33.099,17.7945672797152,,0.0214196523055556,0.0214196523055556,,,2.51926857531291,28,
19-09-2020 18:11:33.144,,0.689887254901961,,,,170.313725490196,,,
19-09-2020 18:11:33.290,,,,,1703,,,,
19-09-2020 18:11:33.491,18.8086697675025,,0.0246920248055555,0.0246920248055555,,,2.07375930506169,30,
19-09-2020 18:11:33.696,,0.571848039215686,,,,158.509803921569,,,
19-09-2020 18:11:33.897,,,,,1716,,,,
19-09-2020 18:11:34.043,20.0824482296964,,0.0294401466944444,0.0294401466944444,,,1.36960687845062,31,
19-09-2020 18:11:34.088,,0.200867647058823,,,,121.411764705882,,,
19-09-2020 18:11:34.138,,,,,1487,,,,
19-09-2020 18:11:34.184,20.3668877629472,,0.0306557574444444,0.0306557574444444,,,1.13582855785574,31,
19-09-2020 18:11:34.230,,0.150279411764706,,,,116.352941176471,,,
19-09-2020 18:11:34.279,,,,,1439,,,,
19-09-2020 18:11:34.326,20.6381981071315,,0.0318775526944444,0.0318775526944444,,,0.679076269391838,31,
19-09-2020 18:11:34.371,,0.150279411764706,,,,116.352941176471,,,
19-09-2020 18:11:34.420,,,,,1204,,,,
19-09-2020 18:11:34.467,20.8941504326799,,0.0330902494444444,0.0330902494444444,,,0.28469151112546,31,
19-09-2020 18:11:34.512,,0.133416666666667,,,,114.666666666667,,,
19-09-2020 18:11:34.559,,,,,1271,,,,
19-09-2020 18:11:34.605,21.1555523600651,,0.0343118601111111,0.0343118601111111,,,0.494813092073554,32,
19-09-2020 18:11:34.651,,0.184004901960784,,,,119.725490196078,,,
19-09-2020 18:11:34.696,,,,,1235,,,,
19-09-2020 18:11:34.741,21.4028943778283,,0.0355232547777778,0.0355232547777778,,,0.499234872634201,32,
19-09-2020 18:11:34.784,,0.26831862745098,,,,128.156862745098,,,
19-09-2020 18:11:34.830,,,,,1282,,,,
19-09-2020 18:11:34.876,21.6597007516885,,0.0367635936944444,0.0367635936944444,,,1.01028929128711,33,
19-09-2020 18:11:34.922,,0.302044117647059,,,,131.529411764706,,,
19-09-2020 18:11:34.968,,,,,1295,,,,
19-09-2020 18:11:35.018,21.9402395817431,,0.0381060610277778,0.0381060610277778,,,1.51205427815194,34,
19-09-2020 18:11:35.068,,0.352632352941177,,,,136.588235294118,,,
19-09-2020 18:11:35.114,,,,,1313,,,,
19-09-2020 18:11:35.159,22.2055872289068,,0.0394346204722222,0.0394346204722222,,,1.002330578969,34,
19-09-2020 18:11:35.207,,0.420083333333333,,,,143.333333333333,,,
19-09-2020 18:11:35.253,,,,,1341,,,,
19-09-2020 18:11:35.296,22.4747926727391,,0.0407704800555555,0.0407704800555555,,,1.49985706362184,35,
19-09-2020 18:11:35.342,,0.470671568627451,,,,148.392156862745,,,
19-09-2020 18:11:35.385,,,,,1369,,,,
