Device time,"Ambient air temperature (℃)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel level input (L)","Instant engine power (based on acceleration) (kW)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
12-09-2020 19:48:15.808,,,,,,,,,,,,,44,
12-09-2020 19:48:15.953,,,,,,,1943,,,,,,,
12-09-2020 19:48:16.109,,,,,,,,,,,50.1960784313725,,,
12-09-2020 19:48:16.256,,,,0.18675,,,,,,120,,,,
12-09-2020 19:48:16.419,,,,,,,,,,,,,47,
12-09-2020 19:48:16.539,,,,,,,2019,,,,,,,
12-09-2020 19:48:16.737,,,,,,,,,,,21.5686274509804,,,
12-09-2020 19:48:16.950,,,,-0.660308823529412,,,,,,35.2941176470588,,,,
12-09-2020 19:48:17.172,,,100,,,,,,,,,,,
12-09-2020 19:48:17.394,,,,,0.0132713655277778,13.8737719350833,,,,,,,49,
12-09-2020 19:48:17.627,,,,,,,1556,,,,,,,
12-09-2020 19:48:17.849,,,,,,,,,,,42.3529411764706,,,
12-09-2020 19:48:18.075,,,,-0.0352941176470588,,,,,,96.4705882352941,,,,
12-09-2020 19:48:18.298,,103.975407583857,,,0.0260682231944444,13.88656879275,,,,,,,51,
12-09-2020 19:48:18.529,,,,,,,1640,,,,,,,
12-09-2020 19:48:18.751,,,,,,,,,,,45.0980392156863,,,
12-09-2020 19:48:18.838,,,,0.0588235294117648,,,,,,105.882352941176,,,,
12-09-2020 19:48:18.865,,84.300657072329,,,0.0344211174166667,13.8949216869722,,,68.9102386597471,,,0.817705001015099,53,
12-09-2020 19:48:18.913,,,,,,,1675,,,,,,,
12-09-2020 19:48:18.976,,,,,,,,,,,45.0980392156863,,,
12-09-2020 19:48:19.020,,,,0.0470588235294117,,,,,,104.705882352941,,,,
12-09-2020 19:48:19.062,,80.7275747938932,,,0.0373685589166667,13.8978691284722,,,72.0167093531784,,,0.735908749871773,54,
12-09-2020 19:48:19.207,,,,,,,,21.6,,,,,,
12-09-2020 19:48:19.338,,,100,,,,,,,,,,,
12-09-2020 19:48:19.465,26,,,,,,,,,,,,,
12-09-2020 19:48:19.521,,,,,,,1728,,,,,,,
12-09-2020 19:48:19.560,,,,,,,,,,,43.921568627451,,,
12-09-2020 19:48:19.598,,,,0.0705882352941177,,,,,,107.058823529412,,,,
12-09-2020 19:48:19.634,,74.1490642362988,,,0.0461146191944444,13.90661518875,,,76.1266025564522,,,0.744131865405238,55,
12-09-2020 19:48:19.679,,,,,,,1750,,,,,,,
12-09-2020 19:48:19.711,,,,,,,,,,,45.4901960784314,,,
12-09-2020 19:48:19.755,,,,0.0823529411764706,,,,,,108.235294117647,,,,
12-09-2020 19:48:19.788,,72.9843409047306,,,0.0485035480833333,13.9090041176389,,,81.6757599035611,,,0.932024535270012,56,
12-09-2020 19:48:19.834,,,,,,,1765,,,,,,,
12-09-2020 19:48:19.856,,,,,,,,,,,45.8823529411765,,,
12-09-2020 19:48:19.901,,,,0.0941176470588236,,,,,,109.411764705882,,,,
12-09-2020 19:48:19.937,,71.9900832912242,,,0.0508173218611111,13.9113178914167,,,80.4079560282746,,,0.777885571974438,56,
12-09-2020 19:48:19.983,,,,,,,1775,,,,,,,
12-09-2020 19:48:20.009,,,,,,,,,,,45.8823529411765,,,
12-09-2020 19:48:20.104,,,,0.0823529411764706,,,,,,108.235294117647,,,,
12-09-2020 19:48:20.161,,70.7730900558232,,,0.0543724546111111,13.9148730241667,,,84.391738808725,,,0.757997479809979,57,
12-09-2020 19:48:20.206,,,,,,,1797,,,,,,,
12-09-2020 19:48:20.238,,,,,,,,,,,46.2745098039216,,,
12-09-2020 19:48:20.282,,,,0.117647058823529,,,,,,111.764705882353,,,,
12-09-2020 19:48:20.315,,70.0989787960166,,,0.0568550930555556,13.9173556626111,,,92.6513813363818,,,1.22380710137078,58,
12-09-2020 19:48:20.348,,,,,,,1812,,,,,,,
12-09-2020 19:48:20.392,,,,,,,,,,,46.2745098039216,,,
12-09-2020 19:48:20.437,,,,0.117647058823529,,,,,,111.764705882353,,,,
12-09-2020 19:48:20.460,,69.5286228148657,,,0.0591823156666667,13.9196828852222,,,89.2704208610126,,,0.826925939040971,58,
12-09-2020 19:48:20.505,,,,,,,1832,,,,,,,
12-09-2020 19:48:20.575,,,,,,,,,,,46.6666666666667,,,
12-09-2020 19:48:20.621,,,,0.105882352941177,,,,,,110.588235294118,,,,
12-09-2020 19:48:20.653,,68.9044656548765,,,0.0623470822222222,13.9228476517778,,,96.6366916087326,,,1.16365542896691,59,
12-09-2020 19:48:20.698,,,,,,,1845,,,,,,,
12-09-2020 19:48:20.729,,,,,,,,,,,45.8823529411765,,,
12-09-2020 19:48:20.817,,,,0.105882352941177,,,,,,110.588235294118,,,,
12-09-2020 19:48:20.848,,68.3452691351522,,,0.0655414766111111,13.9260420461667,,,93.5640143619356,,,0.809076177726075,59,
12-09-2020 19:48:20.892,,,,,,,1859,,,,,,,
12-09-2020 19:48:20.965,,,,,,,,,,,44.3137254901961,,,
12-09-2020 19:48:21.010,,,,0.0705882352941177,,,,,,107.058823529412,,,,
12-09-2020 19:48:21.074,,67.8309528334525,,,0.0693200532777778,13.9298206228333,,,97.4779679743259,,,0.731813301488331,60,
12-09-2020 19:48:21.122,,,,,,,1880,,,,,,,
12-09-2020 19:48:21.182,,,,,,,,,,,45.4901960784314,,,
12-09-2020 19:48:21.259,,,,0.0941176470588236,,,,,,109.411764705882,,,,
12-09-2020 19:48:21.283,,67.4105221542695,,,0.0727986732777778,13.9332992428333,,,96.9744225385653,,,0.674673885245448,60,
12-09-2020 19:48:21.318,,,,,,,1899,,,,,,,
12-09-2020 19:48:21.471,,,,,,,,,,,45.8823529411765,,,
12-09-2020 19:48:21.696,,,,0,,,,,,100,,,,
12-09-2020 19:48:21.917,,66.5119932886763,,,0.0835359763055556,13.9440365458611,,,99.5946964987729,,,0.439554732111303,61,
12-09-2020 19:48:22.151,,,,,,,1729,,,,,,,
12-09-2020 19:48:22.297,,,,,,,,,,,32.5490196078431,,,
12-09-2020 19:48:22.452,,,,-0.458823529411765,,,,,,54.1176470588235,,,,
12-09-2020 19:48:22.598,,65.6599301893171,,,0.0948814279722222,13.9553819975278,,,,,,,60,
12-09-2020 19:48:22.820,,,,,,,1558,,,,,,,
12-09-2020 19:48:22.909,,,,,,,,,,,34.1176470588235,,,
12-09-2020 19:48:22.971,,,,-0.258823529411765,,,,,,74.1176470588235,,,,
12-09-2020 19:48:23.017,,65.2375509802574,,,0.101873174638889,13.9623737441944,,,,,,,60,
12-09-2020 19:48:23.066,,,,,,,1552,,,,,,,
12-09-2020 19:48:23.094,,,,,,,,,,,34.5098039215686,,,
12-09-2020 19:48:23.138,,,,-0.235294117647059,,,,,,76.4705882352941,,,,
12-09-2020 19:48:23.171,,65.0980419306681,,,0.104437247972222,13.9649378175278,,,91.0288077969283,,,0,60,
12-09-2020 19:48:23.220,,,,,,,1555,,,,,,,
12-09-2020 19:48:23.250,,,,,,,,,,,31.7647058823529,,,
12-09-2020 19:48:23.294,,,,-0.282352941176471,,,,,,71.7647058823529,,,,
12-09-2020 19:48:23.356,,64.9399014641296,,,0.107518976305556,13.9680195458611,,,89.3278731296083,,,-0.193012203181105,60,
12-09-2020 19:48:23.401,,,,,,,1552,,,,,,,
12-09-2020 19:48:23.444,,,,,,,,,,,29.8039215686275,,,
12-09-2020 19:48:23.475,,,,-0.352941176470588,,,,,,64.7058823529412,,,,
12-09-2020 19:48:23.519,,64.8078962763851,,,0.110245394638889,13.9707459641944,,,91.0288077969283,,,0,60,
12-09-2020 19:48:23.553,,,,,,,1556,,,,,,,
12-09-2020 19:48:23.598,,,,,,,,,,,30.5882352941176,,,
12-09-2020 19:48:23.628,,,,-0.388235294117647,,,,,,61.1764705882353,,,,
12-09-2020 19:48:23.670,,64.6927848608762,,,0.112750296305556,13.9732508658611,,,91.0288077969283,,,0,60,
12-09-2020 19:48:23.714,,,,,,,1554,,,,,,,
12-09-2020 19:48:23.756,,,,,,,,,,,30.1960784313725,,,
12-09-2020 19:48:23.814,,,,-0.376470588235294,,,,,,62.3529411764706,,,,
12-09-2020 19:48:23.865,,64.5507683514518,,,0.116013034638889,13.9765136041944,,,91.0288077969283,,,0,60,
12-09-2020 19:48:23.939,,,,,,,1555,,,,,,,
12-09-2020 19:48:23.984,,,,,,,,,,,29.0196078431373,,,
12-09-2020 19:48:24.012,,,,-0.435294117647059,,,,,,56.4705882352941,,,,
12-09-2020 19:48:24.056,,64.4206522007912,,,0.119187116305556,13.9796876858611,,,91.0288077969283,,,0,60,
12-09-2020 19:48:24.102,,,,,,,1552,,,,,,,
12-09-2020 19:48:24.128,,,,,,,,,,,29.0196078431373,,,
12-09-2020 19:48:24.175,,,,-0.447058823529412,,,,,,55.2941176470588,,,,
12-09-2020 19:48:24.203,,64.324877370238,,,0.121645356305556,13.9821459258611,,,91.0288077969283,,,0,60,
12-09-2020 19:48:24.275,,,,,,,1548,,,,,,,
12-09-2020 19:48:24.320,,,,,,,,,,,29.0196078431373,,,
12-09-2020 19:48:24.367,,,,-0.447058823529412,,,,,,55.2941176470588,,,,
12-09-2020 19:48:24.393,,64.2076915169811,,,0.124805392972222,13.9853059625278,,,91.0288077969283,,,0,60,
12-09-2020 19:48:24.439,,,,,,,1542,,,,,,,
12-09-2020 19:48:24.472,,,,,,,,,,,28.2352941176471,,,
12-09-2020 19:48:24.516,,,,-0.470588235294118,,,,,,52.9411764705882,,,,
12-09-2020 19:48:24.548,,64.1164698203737,,,0.127389391305556,13.9878899608611,,,91.0288077969283,,,0,60,
12-09-2020 19:48:24.600,,,,,,,1542,,,,,,,
12-09-2020 19:48:24.745,,,,,,,,,,,25.0980392156863,,,
12-09-2020 19:48:24.779,,,,-0.552941176470588,,,,,,44.7058823529412,,,,
12-09-2020 19:48:24.855,,63.9471928012661,,,0.132501356305556,13.9930019258611,,,91.0288077969283,,,0,60,
12-09-2020 19:48:24.902,,,,,,,1535,,,,,,,
12-09-2020 19:48:24.935,,,,,,,,,,,23.921568627451,,,
12-09-2020 19:48:24.979,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:48:25.011,,63.8457821323155,,,0.135059963416667,13.9955605329722,,,83.5717571275514,,,-0.344005257060818,59,
12-09-2020 19:48:25.057,,,,,,,1526,,,,,,,
12-09-2020 19:48:25.128,,,,,,,,,,,21.9607843137255,,,
12-09-2020 19:48:25.214,,,,-0.670588235294118,,,,,,32.9411764705882,,,,
12-09-2020 19:48:25.273,,63.6844120750526,,,0.139359404861111,13.9998599744167,,,83.8180358670669,,,-0.315585307928514,59,
12-09-2020 19:48:25.321,,,,,,,1514,,,,,,,
12-09-2020 19:48:25.352,,,,,,,,,,,20.7843137254902,,,
12-09-2020 19:48:25.400,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:48:25.431,,63.5925279389791,,,0.14194229375,14.0024428633056,,,83.8260244549328,,,-0.31466344491576,59,
12-09-2020 19:48:25.578,,,,,,,1502,,,,,,,
12-09-2020 19:48:25.731,,,,,,,,,,,21.1764705882353,,,
12-09-2020 19:48:25.878,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:48:26.105,,63.1594125960736,,,0.152811161861111,14.0133117314167,,,78.4420955616184,,,-0.444179819874956,58,
12-09-2020 19:48:26.331,,,,,,,1487,,,,,,,
12-09-2020 19:48:26.555,,,,,,,,,,,21.5686274509804,,,
12-09-2020 19:48:26.779,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:48:26.974,,62.6010151442687,,,0.166559443111111,14.0270600126667,,,75.6762166136271,,,-0.283041385201822,57,
12-09-2020 19:48:27.010,,,,,,,1461,,,,,,,
12-09-2020 19:48:27.052,,,,,,,,,,,21.9607843137255,,,
12-09-2020 19:48:27.093,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:48:27.134,,62.4922695850114,,,0.169055778444444,14.029556348,,,70.3268688619171,,,-0.447767981390476,56,
12-09-2020 19:48:27.195,,,,,,,1446,,,,,,,
12-09-2020 19:48:27.238,,,,,,,,,,,24.7058823529412,,,
12-09-2020 19:48:27.281,,,,-0.694117647058824,,,,,,30.5882352941176,,,,
12-09-2020 19:48:27.322,,62.3691969233623,,,0.171982935777778,14.0324835053333,,,70.3863810789415,,,-0.440532515704984,56,
12-09-2020 19:48:27.352,,,,,,,1466,,,,,,,
12-09-2020 19:48:27.398,,,,,,,,,,,25.4901960784314,,,
12-09-2020 19:48:27.430,,,,-0.658823529411765,,,,,,34.1176470588235,,,,
12-09-2020 19:48:27.476,,62.2723732218568,,,0.174365485333333,14.0348660548889,,,70.6746102467125,,,-0.405489757138155,56,
12-09-2020 19:48:27.508,,,,,,,1444,,,,,,,
12-09-2020 19:48:27.552,,,,,,,,,,,25.4901960784314,,,
12-09-2020 19:48:27.615,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:48:27.658,,62.1610278000093,,,0.177199180222222,14.0376997497778,,,70.6691551065669,,,-0.406152990358253,56,
12-09-2020 19:48:27.703,,,,,,,1440,,,,,,,
12-09-2020 19:48:27.772,,,,,,,,,,,27.0588235294118,,,
12-09-2020 19:48:27.816,,,,-0.6,,,,,,40,,,,
12-09-2020 19:48:27.857,,62.0435160146402,,,0.180304580888889,14.0408051504444,,,74.0097921792841,,,0,56,
12-09-2020 19:48:27.927,,,,,,,1431,,,,,,,
12-09-2020 19:48:27.969,,,,,,,,,,,27.843137254902,,,
12-09-2020 19:48:28.012,,,,-0.564705882352941,,,,,,43.5294117647059,,,,
12-09-2020 19:48:28.055,,61.9128932558266,,,0.183324303944444,14.0438248735,,,67.0524139719478,,,-0.379162284308985,55,
12-09-2020 19:48:28.085,,,,,,,1426,,,,,,,
12-09-2020 19:48:28.129,,,,,,,,,,,27.843137254902,,,
12-09-2020 19:48:28.194,,,,-0.529411764705882,,,,,,47.0588235294118,,,,
12-09-2020 19:48:28.238,,61.7961089333609,,,0.186122849083333,14.0466234186389,,,67.1732320919926,,,-0.364206204637298,55,
12-09-2020 19:48:28.282,,,,,,,1427,,,,,,,
12-09-2020 19:48:28.312,,,,,,,,,,,27.843137254902,,,
12-09-2020 19:48:28.356,,,,-0.494117647058823,,,,,,50.5882352941177,,,,
12-09-2020 19:48:28.397,,61.6981980005963,,,0.188544208805556,14.0490447783611,,,67.0794730625198,,,-0.375812638458771,55,
12-09-2020 19:48:28.429,,,,,,,1418,,,,,,,
12-09-2020 19:48:28.472,,,,,,,,,,,27.843137254902,,,
12-09-2020 19:48:28.545,,,,-0.482352941176471,,,,,,51.7647058823529,,,,
12-09-2020 19:48:28.588,,61.5834072224005,,,0.191473386583333,14.0519739561389,,,67.0454516600242,,,-0.380024149166593,55,
12-09-2020 19:48:28.617,,,,,,,1420,,,,,,,
12-09-2020 19:48:28.661,,,,,,,,,,,27.843137254902,,,
12-09-2020 19:48:28.694,,,,-0.494117647058823,,,,,,50.5882352941177,,,,
12-09-2020 19:48:28.737,,61.4974858833587,,,0.193735883388889,14.0542364529444,,,70.1153606389687,,,0,55,
12-09-2020 19:48:28.780,,,,,,,1416,,,,,,,
12-09-2020 19:48:28.809,,,,,,,,,,,28.2352941176471,,,
12-09-2020 19:48:28.854,,,,-0.482352941176471,,,,,,51.7647058823529,,,,
12-09-2020 19:48:28.927,,61.3902139937497,,,0.196643762416667,14.0571443319722,,,70.1153606389687,,,0,55,
12-09-2020 19:48:28.971,,,,,,,1413,,,,,,,
12-09-2020 19:48:29.072,,,,,,,,,,,28.2352941176471,,,
12-09-2020 19:48:29.088,,,,-0.470588235294118,,,,,,52.9411764705882,,,,
12-09-2020 19:48:29.116,,61.287014108306,,,0.199535168944444,14.0600357385,,,70.1153606389687,,,0,55,
12-09-2020 19:48:29.161,,,,,,,1407,,,,,,,
12-09-2020 19:48:29.189,,,,,,,,,,,28.2352941176471,,,
12-09-2020 19:48:29.235,,,,-0.458823529411765,,,,,,54.1176470588235,,,,
12-09-2020 19:48:29.266,,61.2073657259711,,,0.201832966583333,14.0623335361389,,,70.1153606389687,,,0,55,
12-09-2020 19:48:29.373,,,,,,,1403,,,,,,,
12-09-2020 19:48:29.438,,,,,,,,,,,28.2352941176471,,,
12-09-2020 19:48:29.494,,,,-0.458823529411765,,,,,,54.1176470588235,,,,
12-09-2020 19:48:29.614,,61.0023252412188,,,0.207046794083333,14.0675473636389,,,63.8493461796679,,,-0.316549487010664,54,
12-09-2020 19:48:29.834,,,,,,,1396,,,,,,,
12-09-2020 19:48:30.059,,,,,,,,,,,32.156862745098,,,
12-09-2020 19:48:30.287,,,,-0.329411764705882,,,,,,67.0588235294118,,,,
12-09-2020 19:48:30.513,,60.5219438087668,,,0.220545172583333,14.0810457421389,,,64.9713822004469,,,-0.175080440883644,54,
12-09-2020 19:48:30.736,,,,,,,1383,,,,,,,
12-09-2020 19:48:30.891,,,,,,,,,,,37.2549019607843,,,
12-09-2020 19:48:31.048,,,,-0.2,,,,,,80,,,,
12-09-2020 19:48:31.116,,60.1919160896146,,,0.229409061888889,14.0899096314444,,,60.5788072545326,,,-0.277781902839035,53,
12-09-2020 19:48:31.163,,,,,,,1380,,,,,,,
12-09-2020 19:48:31.196,,,,,,,,,,,38.8235294117647,,,
12-09-2020 19:48:31.214,,,,-0.141176470588235,,,,,,85.8823529411765,,,,
12-09-2020 19:48:31.273,,60.1103588404095,,,0.231725889166667,14.0922264587222,,,60.5863024759685,,,-0.276819056498454,53,
12-09-2020 19:48:31.320,,,,,,,1379,,,,,,,
12-09-2020 19:48:31.355,,,,,,,,,,,40.3921568627451,,,
12-09-2020 19:48:31.401,,,,-0.117647058823529,,,,,,88.2352941176471,,,,
12-09-2020 19:48:31.431,,60.0305661438682,,,0.234044544944444,14.0945451145,,,61.5510224875333,,,-0.15288981160948,53,
12-09-2020 19:48:31.476,,,,,,,1378,,,,,,,
12-09-2020 19:48:31.507,,,,,,,,,,,40.7843137254902,,,
12-09-2020 19:48:31.551,,,,-0.0941176470588235,,,,,,90.5882352941177,,,,
12-09-2020 19:48:31.616,,59.9388582702544,,,0.236775537777778,14.0972761073333,,,60.7807514116403,,,-0.25183988173438,53,
12-09-2020 19:48:31.661,,,,,,,1377,,,,,,,
12-09-2020 19:48:31.694,,,,,,,,,,,40.3921568627451,,,
12-09-2020 19:48:31.742,,,,-0.0823529411764706,,,,,,91.7647058823529,,,,
12-09-2020 19:48:31.768,,59.8760445413455,,,0.239056019277778,14.0995565888333,,,69.7369418056879,,,0.425772971243736,54,
12-09-2020 19:48:31.816,,,,,,,1377,,,,,,,
12-09-2020 19:48:31.838,,,,,,,,,,,39.6078431372549,,,
12-09-2020 19:48:31.856,,,,-0.105882352941176,,,,,,89.4117647058824,,,,
12-09-2020 19:48:31.896,,59.8154563370457,,,0.240937031972222,14.1014376015278,,,,,,,53,
12-09-2020 19:48:31.954,,,,,,,1376,,,,,,,
12-09-2020 19:48:31.999,,,,,,,,,,,39.6078431372549,,,
12-09-2020 19:48:32.045,,,,-0.0941176470588235,,,,,,90.5882352941177,,,,
12-09-2020 19:48:32.075,,59.7445169395598,,,0.243622964972222,14.1041235345278,,,,,,,54,
12-09-2020 19:48:32.121,,,,,,,1381,,,,,,,
12-09-2020 19:48:32.149,,,,,,,,,,,39.2156862745098,,,
12-09-2020 19:48:32.195,,,,-0.0941176470588235,,,,,,90.5882352941177,,,,
12-09-2020 19:48:32.227,,59.6856893305895,,,0.245901160472222,14.1064017300278,,,,,,,54,
12-09-2020 19:48:32.272,,,,,,,1381,,,,,,,
12-09-2020 19:48:32.334,,,,,,,,,,,39.2156862745098,,,
12-09-2020 19:48:32.352,,,,-0.0941176470588235,,,,,,90.5882352941177,,,,
12-09-2020 19:48:32.378,,59.6286463096372,,,0.248156543972222,14.1086571135278,,,,,,,54,
12-09-2020 19:48:32.395,,,,,,,1385,,,,,,,
12-09-2020 19:48:32.460,,,,,,,,,,,38.8235294117647,,,
12-09-2020 19:48:32.476,,,,-0.0941176470588235,,,,,,90.5882352941177,,,,
12-09-2020 19:48:32.494,,59.5851309738826,,,0.249906980972222,14.1104075505278,,,70.0440611788973,,,0.46449533306675,54,
12-09-2020 19:48:32.537,,,,,,,1384,,,,,,,
12-09-2020 19:48:32.580,,,,,,,,,,,38.8235294117647,,,
12-09-2020 19:48:32.612,,,,-0.129411764705882,,,,,,87.0588235294118,,,,
12-09-2020 19:48:32.655,,59.5263679646581,,,0.252316102472222,14.1128166720278,,,66.3600008883042,,,0,54,
12-09-2020 19:48:32.699,,,,,,,1383,,,,,,,
12-09-2020 19:48:32.727,,,,,,,,,,,38.8235294117647,,,
12-09-2020 19:48:32.771,,,,-0.129411764705882,,,,,,87.0588235294118,,,,
12-09-2020 19:48:32.797,,59.4755009073779,,,0.254441738972222,14.1149423085278,,,66.3600008883042,,,0,54,
12-09-2020 19:48:32.813,,,,,,,1382,,,,,,,
12-09-2020 19:48:32.914,,,,,,,,,,,38.4313725490196,,,
12-09-2020 19:48:32.957,,,,-0.117647058823529,,,,,,88.2352941176471,,,,
12-09-2020 19:48:33.030,,59.3935536682586,,,0.257949511472222,14.1184500810278,,,66.3600008883042,,,0,54,
12-09-2020 19:48:33.080,,,,,,,1384,,,,,,,
12-09-2020 19:48:33.112,,,,,,,,,,,38.8235294117647,,,
12-09-2020 19:48:33.156,,,,-0.129411764705882,,,,,,87.0588235294118,,,,
12-09-2020 19:48:33.189,,59.3395520723595,,,0.260323615472222,14.1208241850278,,,66.3600008883042,,,0,54,
12-09-2020 19:48:33.227,,,,,,,1385,,,,,,,
12-09-2020 19:48:33.258,,,,,,,,,,,38.8235294117647,,,
12-09-2020 19:48:33.276,,,,-0.105882352941176,,,,,,89.4117647058824,,,,
12-09-2020 19:48:33.336,,59.2902256847448,,,0.262531399472222,14.1230319690278,,,66.3600008883042,,,0,54,
12-09-2020 19:48:33.381,,,,,,,1383,,,,,,,
12-09-2020 19:48:33.425,,,,,,,,,,,39.2156862745098,,,
12-09-2020 19:48:33.454,,,,-0.0941176470588235,,,,,,90.5882352941177,,,,
12-09-2020 19:48:33.499,,59.236571870838,,,0.264981571472222,14.1254821410278,,,66.3600008883042,,,0,54,
12-09-2020 19:48:33.532,,,,,,,1386,,,,,,,
12-09-2020 19:48:33.575,,,,,,,,,,,41.1764705882353,,,
12-09-2020 19:48:33.607,,,,-0.0470588235294117,,,,,,95.2941176470588,,,,
12-09-2020 19:48:33.831,,59.1309953563768,,,0.269951728472222,14.1304522980278,,,66.3600008883042,,,0,54,
12-09-2020 19:48:34.057,,,,,,,1389,,,,,,,
12-09-2020 19:48:34.277,,,,,,,,,,,41.5686274509804,,,
12-09-2020 19:48:34.511,,,,-0.0470588235294117,,,,,,95.2941176470588,,,,
12-09-2020 19:48:34.731,,58.8644652374409,,,0.283457894972222,14.1439584645278,,,66.3600008883042,,,0,54,
12-09-2020 19:48:34.956,,,,,,,1386,,,,,,,
12-09-2020 19:48:35.189,,,,,,,,,,,41.1764705882353,,,
12-09-2020 19:48:35.259,,,,-0.0588235294117646,,,,,,94.1176470588235,,,,
12-09-2020 19:48:35.304,,58.7086920661907,,,0.292061098472222,14.1525616680278,,,66.3600008883042,,,0,54,
12-09-2020 19:48:35.335,,,,,,,1381,,,,,,,
12-09-2020 19:48:35.381,,,,,,,,,,,41.1764705882353,,,
12-09-2020 19:48:35.454,,,,-0.0235294117647058,,,,,,97.6470588235294,,,,
12-09-2020 19:48:35.490,,58.6605370766698,,,0.294836765972222,14.1553373355278,,,66.3600008883042,,,0,54,
12-09-2020 19:48:35.561,,,,,,,1374,,,,,,,
12-09-2020 19:48:35.610,,,,,,,,,,,41.1764705882353,,,
12-09-2020 19:48:35.657,,,,-0.0235294117647058,,,,,,97.6470588235294,,,,
12-09-2020 19:48:35.730,,58.5861597625832,,,0.298383303666667,14.1588838732222,,,61.6030432879743,,,-0.146207148826614,53,
12-09-2020 19:48:35.779,,,,,,,1371,,,,,,,
12-09-2020 19:48:35.811,,,,,,,,,,,41.1764705882353,,,
12-09-2020 19:48:35.855,,,,-0.0352941176470588,,,,,,96.4705882352941,,,,
12-09-2020 19:48:35.887,,58.5387952240243,,,0.300691749583333,14.1611923191389,,,60.8711943502755,,,-0.240221458817644,53,
12-09-2020 19:48:35.935,,,,,,,1367,,,,,,,
12-09-2020 19:48:35.995,,,,,,,,,,,41.1764705882353,,,
12-09-2020 19:48:36.016,,,,-0.0235294117647058,,,,,,97.6470588235294,,,,
12-09-2020 19:48:36.085,,58.4798307414525,,,0.303619472527778,14.1641200420833,,,59.969422654746,,,-0.356064277407001,53,
12-09-2020 19:48:36.131,,,,,,,1363,,,,,,,
12-09-2020 19:48:36.161,,,,,,,,,,,41.1764705882353,,,
12-09-2020 19:48:36.206,,,,-0.0235294117647058,,,,,,97.6470588235294,,,,
12-09-2020 19:48:36.245,,58.4336032035156,,,0.305962256555555,14.1664628261111,,,59.8798825701285,,,-0.367566718468579,53,
12-09-2020 19:48:36.280,,,,,,,1356,,,,,,,
12-09-2020 19:48:36.326,,,,,,,,,,,41.1764705882353,,,
12-09-2020 19:48:36.354,,,,-0.0588235294117646,,,,,,94.1176470588235,,,,
12-09-2020 19:48:36.400,,58.38934654571,,,0.308241339,14.1687419085556,,,62.741184349297,,,0,53,
12-09-2020 19:48:36.433,,,,,,,1354,,,,,,,
12-09-2020 19:48:36.478,,,,,,,,,,,41.1764705882353,,,
12-09-2020 19:48:36.509,,,,-0.0352941176470588,,,,,,96.4705882352941,,,,
12-09-2020 19:48:36.553,,58.3463800507873,,,0.310489410555555,14.1709899801111,,,62.741184349297,,,0,53,
12-09-2020 19:48:36.618,,,,,,,1350,,,,,,,
12-09-2020 19:48:36.664,,,,,,,,,,,40.7843137254902,,,
12-09-2020 19:48:36.736,,,,-0.0588235294117646,,,,,,94.1176470588235,,,,
12-09-2020 19:48:36.781,,58.2715633722882,,,0.313790203,14.1742907725556,,,56.21048125433,,,-0.398805236938088,52,
12-09-2020 19:48:36.815,,,,,,,1344,,,,,,,
12-09-2020 19:48:36.861,,,,,,,,,,,46.2745098039216,,,
12-09-2020 19:48:36.889,,,,0.0352941176470588,,,,,,103.529411764706,,,,
12-09-2020 19:48:36.906,,58.2313377729613,,,0.315598228555555,14.1760987981111,,,56.047759926442,,,-0.420110628572043,52,
12-09-2020 19:48:36.963,,,,,,,1349,,,,,,,
12-09-2020 19:48:37.007,,,,,,,,,,,82.3529411764706,,,
12-09-2020 19:48:37.037,,,,0.0588235294117648,,,,,,105.882352941176,,,,
12-09-2020 19:48:37.084,,58.1751679404409,,,0.318161333111111,14.1786619026667,,,56.1538360836998,,,-0.40622188944525,52,
12-09-2020 19:48:37.112,,,,,,,1338,,,,,,,
12-09-2020 19:48:37.157,,,,,,,,,,,83.921568627451,,,
12-09-2020 19:48:37.190,,,,0.0823529411764706,,,,,,108.235294117647,,,,
12-09-2020 19:48:37.236,,58.1277513395886,,,0.320362199888889,14.1808627694444,,,56.1524788793883,,,-0.406399590609308,52,
12-09-2020 19:48:37.257,,,,,,,1336,,,,,,,
12-09-2020 19:48:37.306,,,,,,,,,,,83.921568627451,,,
12-09-2020 19:48:37.337,,,,0.0941176470588236,,,,,,109.411764705882,,,,
12-09-2020 19:48:37.375,,58.0850304288207,,,0.322374126111111,14.1828746956667,,,59.2563824439535,,,0,52,
12-09-2020 19:48:37.420,,,,,,,1332,,,,,,,
12-09-2020 19:48:37.452,,,,,,,,,,,83.921568627451,,,
12-09-2020 19:48:37.470,,,,0.105882352941177,,,,,,110.588235294118,,,,
