Device time,"Average speed (km/h)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Intake manifold absolute pressure (kPa)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
19-09-2020 18:12:56.272,51.2178317206808,,0.313426569416667,0.313426569416667,,,1.13554949898875,118,
19-09-2020 18:12:56.320,,1.29694607843137,,,,231.019607843137,,,
19-09-2020 18:12:56.370,,,,,4519,,,,
19-09-2020 18:12:56.417,51.6552801298005,,0.31818782025,0.31818782025,,,1.13129237148105,118,
19-09-2020 18:12:56.466,,1.24635784313726,,,,225.960784313725,,,
19-09-2020 18:12:56.519,,,,,4528,,,,
19-09-2020 18:12:56.567,52.1081651271811,,0.323150682194445,0.323150682194445,,,1.28920964837488,119,
19-09-2020 18:12:56.617,,1.19576960784314,,,,220.901960784314,,,
19-09-2020 18:12:56.666,,,,,4498,,,,
19-09-2020 18:12:56.736,52.6013321103285,,0.328669014472222,0.328669014472222,,,,118,
19-09-2020 18:12:56.784,,0.942828431372549,,,,195.607843137255,,,
19-09-2020 18:12:56.835,,,,,4443,,,,
19-09-2020 18:12:56.884,53.0291656010223,,0.333524173638889,0.333524173638889,,,,118,
19-09-2020 18:12:56.932,,0.791063725490196,,,,180.43137254902,,,
19-09-2020 18:12:56.981,,,,,4505,,,,
19-09-2020 18:12:57.030,53.4448128921208,,0.338302662305556,0.338302662305556,,,0,118,
19-09-2020 18:12:57.077,,0.740475490196078,,,,175.372549019608,,,
19-09-2020 18:12:57.134,,,,,4528,,,,
19-09-2020 18:12:57.205,53.9376590515675,,0.344049009916667,0.344049009916667,,,-0.435590321935747,118,
19-09-2020 18:12:57.251,,0.723612745098039,,,,173.686274509804,,,
19-09-2020 18:12:57.304,,,,,4490,,,,
19-09-2020 18:12:57.349,54.3299984751328,,0.348722067916667,0.348722067916667,,,-0.453209960155412,117,
19-09-2020 18:12:57.398,,0.656161764705882,,,,166.941176470588,,,
19-09-2020 18:12:57.449,,,,,4416,,,,
19-09-2020 18:12:57.493,54.7080580180538,,0.353313615361111,0.353313615361111,,,-0.912526838098704,116,
19-09-2020 18:12:57.534,,0.571848039215686,,,,158.509803921569,,,
19-09-2020 18:12:57.582,,,,,4375,,,,
19-09-2020 18:12:57.625,55.0492024464101,,0.35753981425,0.35753981425,,,-1.39984759579255,115,
19-09-2020 18:12:57.671,,0.521259803921568,,,,153.450980392157,,,
19-09-2020 18:12:57.715,,,,,4342,,,,
19-09-2020 18:12:57.759,55.3861502772858,,0.361796130916667,0.361796130916667,,,-2.00388710011907,114,
19-09-2020 18:12:57.803,,0.504397058823529,,,,151.764705882353,,,
