Device time,"Average speed (km/h)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Intake manifold absolute pressure (kPa)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
26-09-2020 16:08:41.999,31.968336545449,,0.0561989414722222,0.0561989414722222,,,3.89055899976133,60,
26-09-2020 16:08:42.151,,1.33675,,,,235,,,
26-09-2020 16:08:42.305,,,,,4037,,,,
26-09-2020 16:08:42.438,34.1748945859982,,0.0642434468055555,0.0642434468055555,,,3.94018006293968,66,
26-09-2020 16:08:42.566,,1.32675,,,,234,,,
26-09-2020 16:08:42.697,,,,,4316,,,,
26-09-2020 16:08:42.882,36.3839807928012,,0.07289096875,0.07289096875,,,3.49791125727183,70,
26-09-2020 16:08:43.085,,1.30675,,,,232,,,
26-09-2020 16:08:43.354,,,,,4677,,,,
26-09-2020 16:08:43.559,39.865706433765,,0.0873543771111111,0.0873543771111111,,,3.12897828254683,77,
26-09-2020 16:08:43.746,,1.15675,,,,217,,,
26-09-2020 16:08:43.882,,,,,4937,,,,
26-09-2020 16:08:44.014,42.0556197895414,,0.0974712282222222,0.0974712282222222,,,2.75689156726418,80,
26-09-2020 16:08:44.143,,0.63675,,,,165,,,
26-09-2020 16:08:44.275,,,,,4639,,,,
26-09-2020 16:08:44.403,43.7452592190848,,0.106112390444444,0.106112390444444,,,1.97881749371909,80,
26-09-2020 16:08:44.530,,0.26675,,,,128,,,
26-09-2020 16:08:44.687,,,,,3921,,,,
26-09-2020 16:08:44.831,45.4394606696867,,0.115625446,0.115625446,,,1.42558911244065,80,
26-09-2020 16:08:44.961,,0.15675,,,,117,,,
26-09-2020 16:08:45.091,,,,,3307,,,,
26-09-2020 16:08:45.220,46.805051299148,,0.124151902833333,0.124151902833333,,,0.334493591253314,79,
26-09-2020 16:08:45.350,,0.10675,,,,112,,,
26-09-2020 16:08:45.482,,,,,2779,,,,
26-09-2020 16:08:45.613,48.0788457718224,,0.132784357916667,0.132784357916667,,,-0.173737570345126,79,
26-09-2020 16:08:45.740,,0.08675,,,,110,,,
26-09-2020 16:08:45.869,,,,,2282,,,,
26-09-2020 16:08:46.018,49.2511548641743,,0.141569003916667,0.141569003916667,,,-0.343918157493413,78,
26-09-2020 16:08:46.149,,0.07675,,,,109,,,
26-09-2020 16:08:46.280,,,,,1822,,,,
26-09-2020 16:08:46.413,50.3075736847949,,0.15012205925,0.15012205925,,,-0.351167745478563,78,
26-09-2020 16:08:46.542,,0.04675,,,,106,,,
26-09-2020 16:08:46.676,,,,,1402,,,,
26-09-2020 16:08:46.809,51.2552250511347,,0.158579961694444,0.158579961694444,,,-0.349639784660773,77,
26-09-2020 16:08:46.970,,0.02675,,,,104,,,
26-09-2020 16:08:47.240,,,,,1208,,,,
26-09-2020 16:08:47.507,52.7731880394428,,0.173506129361111,0.173506129361111,,,-0.293387999732548,77,
